기준년월,제주 대분류,제주 중분류,업종명,성별,연령대별,year,month,카드이용금액
2016-06-01,제주시,용담2동,스넥,여,40대,2016,6,828564.3058749593
2016-06-01,제주시,삼도2동,스넥,여,20대,2016,6,205120.64583414036
2016-06-01,제주시,삼도2동,기념품점,여,50대,2016,6,232466.18165913172
2016-06-01,제주시,연동,기념품점,여,30대,2016,6,2831657.62116743
2016-06-01,서귀포시,대륜동,스넥,남,40대,2016,6,453412.4183330355
2016-06-01,제주시,용담2동,스넥,남,30대,2016,6,1343580.8314174877
2016-06-01,제주시,연동,의원,남,20대,2016,6,501638.78103205014
2016-06-01,제주시,이도2동,의원,남,50대,2016,6,1364802.3935617039
2016-06-01,제주시,연동,의원,남,30대,2016,6,1349337.1509311807
2016-06-01,서귀포시,대륜동,슈퍼마켓,남,30대,2016,6,1659134.347526296
2016-06-01,제주시,연동,기념품점,남,20대,2016,6,2957415.952274203
2016-06-01,서귀포시,남원읍,농축수산품,남,20대,2016,6,1457373.5370580188
2016-06-01,제주시,연동,의원,여,40대,2016,6,1944717.5517201629
2016-06-01,제주시,용담2동,기념품점,남,20대,2016,6,20743577.11575684
2016-06-01,제주시,삼도2동,의원,여,30대,2016,6,473736.0931192582
2016-06-01,서귀포시,성산읍,의원,여,50대,2016,6,321483.203187034
2016-06-01,제주시,노형동,의원,남,20대,2016,6,2137802.048783051
2016-06-01,제주시,용담2동,기타음료식품,여,40대,2016,6,782699.937878403
2016-06-01,제주시,연동,기념품점,여,20대,2016,6,3664236.331546276
2016-06-01,제주시,용담2동,기념품점,여,20대,2016,6,33484349.767008707
2016-06-01,서귀포시,남원읍,스포츠레져용품,남,40대,2016,6,348780.2457341223
2016-06-01,서귀포시,남원읍,기타음료식품,여,50대,2016,6,843083.7946004291
2016-06-01,제주시,연동,슈퍼마켓,여,40대,2016,6,11359512.492473168
2016-06-01,제주시,이도2동,약국,여,40대,2016,6,2165382.0317456415
2016-06-01,제주시,노형동,의원,남,40대,2016,6,3348550.2791056978
2016-06-01,서귀포시,예래동,스넥,여,50대,2016,6,1690347.8913087766
2016-06-01,서귀포시,성산읍,스넥,여,40대,2016,6,1802213.9996810728
2016-06-01,제주시,연동,의원,남,40대,2016,6,1118702.21597875
2016-06-01,서귀포시,성산읍,기념품점,남,40대,2016,6,4549074.151128128
2016-06-01,서귀포시,남원읍,슈퍼마켓,여,30대,2016,6,1874039.138856239
2016-06-01,서귀포시,성산읍,정장(여성),남,50대,2016,6,434527.16821025324
2016-06-01,제주시,노형동,슈퍼마켓,여,50대,2016,6,7066705.228104605
2016-06-01,제주시,노형동,기타음료식품,남,40대,2016,6,716758.9732295475
2016-06-01,제주시,애월읍,스포츠레져용품,남,40대,2016,6,695962.3406371205
2016-06-01,서귀포시,성산읍,기념품점,여,30대,2016,6,5490641.264868127
2016-06-01,서귀포시,성산읍,스넥,남,40대,2016,6,2783720.285630554
2016-06-01,제주시,연동,의원,남,50대,2016,6,815729.039594989
2016-06-01,서귀포시,성산읍,기타음료식품,남,50대,2016,6,726300.2935717525
2016-06-01,서귀포시,대륜동,슈퍼마켓,남,40대,2016,6,2103843.4606425744
2016-06-01,서귀포시,예래동,스넥,남,50대,2016,6,2778057.062225574
2016-06-01,제주시,용담2동,스넥,남,20대,2016,6,940065.2731590538
2016-06-01,서귀포시,성산읍,정장(여성),남,40대,2016,6,306136.81635499775
2016-06-01,제주시,노형동,슈퍼마켓,여,40대,2016,6,11137249.930689441
2016-06-01,제주시,삼도2동,농축수산품,여,20대,2016,6,520559.05312063545
2016-06-01,제주시,연동,슈퍼마켓,여,30대,2016,6,10826123.974097054
2016-06-01,제주시,이도2동,슈퍼마켓,여,20대,2016,6,10834359.510640722
2016-06-01,제주시,이도2동,의원,여,30대,2016,6,4186200.1008874993
2016-06-01,제주시,애월읍,슈퍼마켓,남,30대,2016,6,6835472.456016758
2016-06-01,서귀포시,대륜동,스넥,남,30대,2016,6,459522.63334618224
2016-06-01,제주시,노형동,기타음료식품,남,30대,2016,6,570325.6909106032
2016-06-01,서귀포시,남원읍,약국,남,50대,2016,6,323750.68809618475
2016-06-01,제주시,애월읍,슈퍼마켓,여,50대,2016,6,3431736.066054538
2016-06-01,제주시,이도2동,기타음료식품,남,40대,2016,6,317505.40842716803
2016-06-01,서귀포시,성산읍,기념품점,남,50대,2016,6,1502966.3623522753
2016-06-01,서귀포시,남원읍,약국,여,50대,2016,6,265423.1675006554
2016-06-01,서귀포시,예래동,스넥,남,40대,2016,6,4437005.900126633
2016-06-01,제주시,이도2동,의원,여,50대,2016,6,1152581.0310095076
2016-06-01,서귀포시,성산읍,기념품점,여,40대,2016,6,3172611.271680435
2016-06-01,제주시,용담2동,스넥,남,50대,2016,6,735964.0395721776
2016-06-01,서귀포시,성산읍,기념품점,여,50대,2016,6,1240953.802081459
2016-06-01,제주시,삼도2동,슈퍼마켓,여,30대,2016,6,585347.5908685024
2016-06-01,서귀포시,예래동,기념품점,여,40대,2016,6,483967.141284205
2016-06-01,서귀포시,성산읍,스넥,남,50대,2016,6,1414032.9742570014
2016-06-01,제주시,연동,스넥,남,40대,2016,6,5782178.044454958
2016-06-01,서귀포시,예래동,기타음료식품,남,20대,2016,6,939352.7050963962
2016-06-01,서귀포시,성산읍,기타음료식품,남,40대,2016,6,1181297.2270939208
2016-06-01,제주시,이도2동,슈퍼마켓,남,20대,2016,6,8030128.074767553
2016-06-01,서귀포시,성산읍,기타음료식품,여,40대,2016,6,811756.3294767474
2016-06-01,서귀포시,예래동,기타음료식품,남,50대,2016,6,1014198.9313814188
2016-06-01,서귀포시,성산읍,스넥,남,30대,2016,6,4767839.722421784
2016-06-01,서귀포시,예래동,슈퍼마켓,여,40대,2016,6,423384.9092683035
2016-06-01,제주시,연동,슈퍼마켓,남,50대,2016,6,14962656.833904725
2016-06-01,제주시,노형동,슈퍼마켓,남,50대,2016,6,13627328.661844194
2016-06-01,제주시,연동,스넥,여,30대,2016,6,8491430.673225643
2016-06-01,제주시,애월읍,슈퍼마켓,여,40대,2016,6,5098579.978720861
2016-06-01,제주시,삼도2동,슈퍼마켓,남,40대,2016,6,1575452.3959514832
2016-06-01,서귀포시,남원읍,스포츠레져용품,남,50대,2016,6,528683.7472566536
2016-06-01,제주시,삼도2동,스넥,남,30대,2016,6,359164.6722712533
2016-06-01,서귀포시,예래동,스넥,남,30대,2016,6,4896595.546488487
2016-06-01,서귀포시,성산읍,스넥,여,30대,2016,6,4332524.374610921
2016-06-01,서귀포시,성산읍,슈퍼마켓,여,50대,2016,6,3875906.345111447
2016-06-01,서귀포시,성산읍,기념품점,남,30대,2016,6,5717857.891318874
2016-06-01,서귀포시,성산읍,스넥,남,20대,2016,6,3424836.9249682073
2016-06-01,제주시,연동,스넥,여,50대,2016,6,1972274.2549857406
2016-06-01,서귀포시,성산읍,기타음료식품,여,30대,2016,6,1211934.75451425
2016-06-01,제주시,노형동,기타음료식품,여,40대,2016,6,606863.289459907
2016-06-01,제주시,애월읍,슈퍼마켓,여,30대,2016,6,5032083.832555973
2016-06-01,서귀포시,예래동,스넥,여,30대,2016,6,4260622.835837044
2016-06-01,제주시,노형동,슈퍼마켓,남,40대,2016,6,17507153.596419968
2016-06-01,제주시,애월읍,슈퍼마켓,남,40대,2016,6,8644582.574540041
2016-06-01,서귀포시,예래동,기타음료식품,여,30대,2016,6,1680266.2108145335
2016-06-01,서귀포시,대륜동,슈퍼마켓,여,40대,2016,6,911965.2455687657
2016-06-01,제주시,애월읍,슈퍼마켓,남,50대,2016,6,6768068.572947222
2016-06-01,서귀포시,성산읍,스넥,여,50대,2016,6,921334.4261775566
2016-06-01,제주시,애월읍,스넥,남,50대,2016,6,3209930.6322869225
2016-06-01,서귀포시,남원읍,스포츠레져용품,남,30대,2016,6,222605.7545916921
2016-06-01,제주시,연동,스넥,여,40대,2016,6,3905143.422125644
2016-06-01,서귀포시,예래동,스넥,여,40대,2016,6,2843440.5695128264
2016-06-01,서귀포시,성산읍,슈퍼마켓,남,50대,2016,6,8412880.86655541
2016-06-01,제주시,삼도2동,스넥,남,50대,2016,6,240281.84670023754
2016-06-01,서귀포시,예래동,기타음료식품,여,50대,2016,6,698355.0902143688
2016-06-01,제주시,노형동,슈퍼마켓,여,30대,2016,6,8715533.187670033
2016-06-01,제주시,연동,슈퍼마켓,남,40대,2016,6,17496734.716092467
2016-06-01,제주시,노형동,약국,남,40대,2016,6,3608517.528623985
2016-06-01,제주시,이도2동,의원,여,40대,2016,6,2590899.480792769
2016-06-01,서귀포시,성산읍,슈퍼마켓,여,40대,2016,6,5631519.595659262
2016-06-01,서귀포시,예래동,기타음료식품,남,40대,2016,6,2057607.5800216896
2016-06-01,서귀포시,성산읍,슈퍼마켓,남,40대,2016,6,10785929.07480223
2016-06-01,서귀포시,남원읍,슈퍼마켓,여,40대,2016,6,2218949.805803731
2016-06-01,서귀포시,예래동,슈퍼마켓,남,40대,2016,6,1000568.1074077061
2016-06-01,서귀포시,예래동,스넥,남,20대,2016,6,2179284.879674278
2016-06-01,제주시,용담2동,스넥,여,30대,2016,6,1312846.175322912
2016-06-01,제주시,이도2동,기타음료식품,여,40대,2016,6,301128.8729675482
2016-06-01,제주시,애월읍,스넥,남,40대,2016,6,6693888.678124793
2016-06-01,서귀포시,예래동,기타음료식품,여,40대,2016,6,1390731.608114699
2016-06-01,제주시,애월읍,스넥,여,40대,2016,6,4722420.263698662
2016-06-01,제주시,용담2동,기타음료식품,여,20대,2016,6,727313.5823042294
2016-06-01,서귀포시,성산읍,기타음료식품,여,50대,2016,6,531436.0763661524
2016-06-01,제주시,노형동,약국,남,50대,2016,6,2479115.732211207
2016-06-01,서귀포시,대륜동,슈퍼마켓,여,20대,2016,6,361826.48561417544
2016-06-01,제주시,애월읍,기타음료식품,남,50대,2016,6,251108.3173148053
2016-06-01,제주시,삼도2동,슈퍼마켓,여,40대,2016,6,820117.511539665
2016-06-01,서귀포시,예래동,기타음료식품,남,30대,2016,6,1935801.9359357513
2016-06-01,서귀포시,남원읍,기타음료식품,여,30대,2016,6,1676865.6711636444
2016-06-01,제주시,삼도2동,스넥,여,40대,2016,6,195763.64674075626
2016-06-01,서귀포시,남원읍,슈퍼마켓,남,50대,2016,6,3215276.4341936023
2016-06-01,제주시,연동,스넥,남,30대,2016,6,8726268.533108559
2016-06-01,서귀포시,대륜동,슈퍼마켓,남,50대,2016,6,1865232.4742189324
2016-06-01,서귀포시,예래동,스넥,여,20대,2016,6,2736851.4527506344
2016-06-01,제주시,노형동,의원,남,30대,2016,6,5213461.854451752
2016-06-01,제주시,노형동,농축수산품,남,20대,2016,6,669472.509403757
2016-06-01,서귀포시,예래동,슈퍼마켓,남,50대,2016,6,861938.5175544408
2016-06-01,서귀포시,성산읍,스넥,여,20대,2016,6,4870234.437981985
2016-06-01,서귀포시,남원읍,슈퍼마켓,남,30대,2016,6,2799905.266391287
2016-06-01,제주시,애월읍,스넥,여,50대,2016,6,2221725.678435956
2016-06-01,제주시,용담2동,스넥,여,20대,2016,6,1114364.6781669268
2016-06-01,서귀포시,남원읍,스넥,남,50대,2016,6,1132791.6757771166
2016-06-01,서귀포시,남원읍,스넥,여,50대,2016,6,766475.7135529601
2016-06-01,서귀포시,남원읍,스넥,여,40대,2016,6,1547877.1323174108
2016-06-01,제주시,삼도2동,스넥,남,40대,2016,6,363827.9323329184
2016-06-01,서귀포시,대륜동,슈퍼마켓,여,50대,2016,6,727777.8354585017
2016-06-01,제주시,용담2동,기타음료식품,남,50대,2016,6,1239023.7767826782
2016-06-01,서귀포시,남원읍,스넥,남,40대,2016,6,1993227.2046330916
2016-06-01,서귀포시,대륜동,스넥,남,20대,2016,6,312651.83811851364
2016-06-01,서귀포시,성산읍,기념품점,여,20대,2016,6,2345956.510042083
2016-06-01,제주시,이도2동,약국,남,50대,2016,6,2089480.6014250712
2016-06-01,제주시,애월읍,약국,여,50대,2016,6,233186.2273530176
2016-06-01,제주시,용담2동,슈퍼마켓,남,40대,2016,6,5082066.735392042
2016-06-01,제주시,연동,약국,여,50대,2016,6,1807171.7197422332
2016-06-01,서귀포시,성산읍,정장(여성),여,20대,2016,6,250864.92257970682
2016-06-01,제주시,애월읍,기타음료식품,남,40대,2016,6,228215.60823572474
2016-06-01,서귀포시,남원읍,슈퍼마켓,남,40대,2016,6,3744601.35775146
2016-06-01,서귀포시,성산읍,의원,여,30대,2016,6,248125.0641029107
2016-06-01,제주시,연동,기타음료식품,여,30대,2016,6,336465.5874610897
2016-06-01,제주시,연동,스넥,여,20대,2016,6,8344496.310575521
2016-06-01,제주시,노형동,약국,여,50대,2016,6,1849185.0583461968
2016-06-01,서귀포시,남원읍,기타음료식품,남,40대,2016,6,1374864.9016915078
2016-06-01,제주시,노형동,슈퍼마켓,남,30대,2016,6,12730750.874699812
2016-06-01,서귀포시,성산읍,슈퍼마켓,여,30대,2016,6,6906912.194655534
2016-06-01,서귀포시,성산읍,기념품점,남,20대,2016,6,1659858.3283144082
2016-06-01,제주시,연동,스넥,남,20대,2016,6,5864851.725171863
2016-06-01,제주시,삼도2동,의원,여,40대,2016,6,348650.01370484737
2016-06-01,제주시,이도2동,스넥,남,40대,2016,6,2813219.894448436
2016-06-01,제주시,이도2동,스넥,남,50대,2016,6,1633380.7980110515
2016-06-01,서귀포시,성산읍,슈퍼마켓,남,30대,2016,6,10652253.131367825
2016-06-01,제주시,용담2동,슈퍼마켓,남,50대,2016,6,4857176.44460428
2016-06-01,서귀포시,성산읍,의원,여,40대,2016,6,251451.48477217215
2016-06-01,제주시,이도2동,기타음료식품,여,30대,2016,6,615068.9969195165
2016-06-01,서귀포시,대륜동,슈퍼마켓,여,30대,2016,6,796374.6988707195
2016-06-01,제주시,연동,슈퍼마켓,남,30대,2016,6,14262222.50178824
2016-06-01,서귀포시,예래동,기념품점,남,40대,2016,6,741197.582318002
2016-06-01,서귀포시,성산읍,정장(여성),남,30대,2016,6,276898.8962934845
2016-06-01,서귀포시,성산읍,기타음료식품,여,20대,2016,6,925938.4722643928
2016-06-01,제주시,연동,기타음료식품,여,20대,2016,6,265560.7386369239
2016-06-01,제주시,용담2동,슈퍼마켓,남,30대,2016,6,3800288.8141611805
2016-06-01,서귀포시,예래동,슈퍼마켓,남,30대,2016,6,789362.8985732985
2016-06-01,제주시,연동,슈퍼마켓,여,20대,2016,6,6667555.302203442
2016-06-01,제주시,노형동,스넥,남,50대,2016,6,2434425.821932854
2016-06-01,서귀포시,남원읍,약국,여,40대,2016,6,204522.49625552824
2016-06-01,제주시,연동,약국,남,50대,2016,6,1993316.469418557
2016-06-01,제주시,연동,기타음료식품,남,30대,2016,6,399814.94315245986
2016-06-01,서귀포시,성산읍,의원,남,50대,2016,6,288740.03578100295
2016-06-01,서귀포시,남원읍,스넥,남,30대,2016,6,3401319.339758166
2016-06-01,제주시,용담2동,기타음료식품,여,30대,2016,6,960496.267455869
2016-06-01,제주시,삼도2동,의원,남,30대,2016,6,256364.3658677061
2016-06-01,서귀포시,성산읍,정장(여성),여,30대,2016,6,328773.13371565397
2016-06-01,제주시,노형동,기타음료식품,남,50대,2016,6,1027583.9458058099
2016-06-01,제주시,노형동,스넥,남,40대,2016,6,5038669.174377881
2016-06-01,서귀포시,성산읍,정장(여성),남,20대,2016,6,187777.25528631837
2016-06-01,제주시,애월읍,슈퍼마켓,남,20대,2016,6,2797994.4302905193
2016-06-01,제주시,용담2동,슈퍼마켓,여,40대,2016,6,3749111.7923806054
2016-06-01,제주시,애월읍,스넥,남,30대,2016,6,10555941.329946602
2016-06-01,제주시,노형동,기타음료식품,여,30대,2016,6,522197.9480667949
2016-06-01,제주시,삼도2동,스넥,여,30대,2016,6,252253.35853119416
2016-06-01,제주시,용담2동,기타음료식품,남,20대,2016,6,469430.9916796954
2016-06-01,제주시,애월읍,스넥,여,30대,2016,6,10857776.768444972
2016-06-01,서귀포시,예래동,슈퍼마켓,여,30대,2016,6,416677.0892272308
2016-06-01,제주시,노형동,슈퍼마켓,여,20대,2016,6,4256847.218121297
2016-06-01,제주시,삼도2동,스넥,남,20대,2016,6,225764.16470351076
2016-06-01,제주시,용담2동,슈퍼마켓,여,30대,2016,6,2978530.598450981
2016-06-01,서귀포시,남원읍,스넥,여,30대,2016,6,3285319.59712634
2016-06-01,제주시,이도2동,약국,여,30대,2016,6,2874544.477162705
2016-06-01,제주시,노형동,슈퍼마켓,남,20대,2016,6,4860223.738181234
2016-06-01,제주시,삼도2동,슈퍼마켓,여,50대,2016,6,567788.2158717851
2016-06-01,서귀포시,남원읍,스포츠레져용품,남,20대,2016,6,187392.03612457172
2016-06-01,제주시,용담2동,슈퍼마켓,여,20대,2016,6,1418352.8520435083
2016-06-01,서귀포시,남원읍,슈퍼마켓,남,20대,2016,6,996457.0856341963
2016-06-01,제주시,용담2동,기타음료식품,남,30대,2016,6,927803.2357086892
2016-06-01,서귀포시,남원읍,슈퍼마켓,여,20대,2016,6,902092.599702228
2016-06-01,제주시,애월읍,스넥,남,20대,2016,6,6767313.25045946
2016-06-01,서귀포시,성산읍,기타음료식품,남,30대,2016,6,1405196.9879975345
2016-06-01,서귀포시,대륜동,슈퍼마켓,남,20대,2016,6,546427.8131656328
2016-06-01,제주시,애월읍,약국,남,20대,2016,6,103203.7584107678
2016-06-01,제주시,연동,약국,여,30대,2016,6,3694854.964976365
2016-06-01,서귀포시,예래동,기념품점,여,30대,2016,6,629133.8322112549
2016-06-01,제주시,용담2동,기타음료식품,남,40대,2016,6,903152.8833835677
2016-06-01,제주시,연동,슈퍼마켓,남,20대,2016,6,6001482.771909702
2016-06-01,서귀포시,남원읍,스넥,남,20대,2016,6,2368262.9247490945
2016-06-01,제주시,노형동,기타음료식품,여,20대,2016,6,354880.4142370924
2016-06-01,제주시,이도2동,스넥,여,50대,2016,6,934871.1746337472
2016-06-01,제주시,애월읍,스넥,여,20대,2016,6,10380137.201485412
2016-06-01,서귀포시,성산읍,약국,남,50대,2016,6,727430.9670155799
2016-06-01,서귀포시,예래동,기념품점,여,20대,2016,6,239883.1756408775
2016-06-01,서귀포시,남원읍,스넥,여,20대,2016,6,3158517.349787128
2016-06-01,제주시,노형동,스넥,여,40대,2016,6,3148292.239089124
2016-06-01,서귀포시,예래동,슈퍼마켓,여,50대,2016,6,318627.2661636062
2016-06-01,서귀포시,예래동,슈퍼마켓,여,20대,2016,6,254287.82101002752
2016-06-01,서귀포시,성산읍,슈퍼마켓,남,20대,2016,6,4926397.8348456845
2016-06-01,서귀포시,성산읍,슈퍼마켓,여,20대,2016,6,5143561.798507309
2016-06-01,서귀포시,성산읍,의원,남,20대,2016,6,116234.47408216022
2016-06-01,제주시,이도2동,스넥,남,30대,2016,6,4285618.984546554
2016-06-01,제주시,연동,약국,남,40대,2016,6,2578096.7896183557
2016-06-01,제주시,노형동,스넥,남,30대,2016,6,6915199.736524838
2016-06-01,제주시,이도2동,의원,남,40대,2016,6,1673669.5406388007
2016-06-01,제주시,삼도2동,약국,남,50대,2016,6,244597.9065931096
2016-06-01,제주시,삼도2동,슈퍼마켓,여,20대,2016,6,370055.8265222866
2016-06-01,제주시,연동,약국,남,30대,2016,6,2716041.970415483
2016-06-01,제주시,연동,약국,여,40대,2016,6,2510444.11076215
2016-06-01,제주시,삼도2동,의원,여,50대,2016,6,207656.62414870926
2016-06-01,서귀포시,예래동,기타음료식품,여,20대,2016,6,1230597.8940844974
2016-06-01,제주시,애월읍,슈퍼마켓,여,20대,2016,6,3060414.499656054
2016-06-01,제주시,노형동,스넥,남,20대,2016,6,5468939.615957831
2016-06-01,제주시,연동,약국,여,20대,2016,6,2075586.7566829603
2016-06-01,제주시,노형동,스넥,여,30대,2016,6,5497488.427891483
2016-06-01,서귀포시,예래동,기념품점,남,30대,2016,6,726435.3823681875
2016-06-01,제주시,노형동,스넥,여,50대,2016,6,1316470.8693444564
2016-06-01,제주시,애월읍,약국,남,50대,2016,6,315321.5027224484
2016-06-01,서귀포시,남원읍,기타음료식품,여,40대,2016,6,1133061.0298191032
2016-06-01,제주시,이도2동,약국,남,30대,2016,6,2137819.710424878
2016-06-01,제주시,노형동,약국,남,30대,2016,6,3998266.9539887286
2016-06-01,제주시,이도2동,스넥,여,40대,2016,6,1905638.8588122104
2016-06-01,제주시,애월읍,약국,여,40대,2016,6,251740.91952751615
2016-06-01,제주시,이도2동,스넥,남,20대,2016,6,3176645.384456133
2016-06-01,제주시,용담2동,슈퍼마켓,남,20대,2016,6,1531237.029172069
2016-06-01,제주시,이도2동,의원,남,30대,2016,6,1966274.8387160425
2016-06-01,제주시,이도2동,약국,남,40대,2016,6,2079794.710230269
2016-06-01,제주시,삼도2동,약국,여,50대,2016,6,200799.39515566433
2016-06-01,제주시,노형동,약국,여,30대,2016,6,4548677.759451569
2016-06-01,제주시,이도2동,스넥,여,30대,2016,6,3828349.76000305
2016-06-01,제주시,용담2동,약국,남,40대,2016,6,1125308.7137525058
2016-06-01,제주시,애월읍,기타음료식품,여,30대,2016,6,192919.94360613154
2016-06-01,제주시,노형동,스넥,여,20대,2016,6,5259856.188059767
2016-06-01,제주시,용담2동,약국,여,50대,2016,6,904140.950724905
2016-06-01,서귀포시,남원읍,기타음료식품,여,20대,2016,6,1668686.4087891306
2016-06-01,서귀포시,성산읍,의원,남,30대,2016,6,190732.974735476
2016-06-01,서귀포시,성산읍,약국,여,50대,2016,6,623767.155884203
2016-06-01,제주시,애월읍,의원,남,40대,2016,6,147730.88978401193
2016-06-01,제주시,연동,약국,남,20대,2016,6,986106.1832011989
2016-06-01,서귀포시,남원읍,의원,남,50대,2016,6,128099.73089760519
2016-06-01,서귀포시,대륜동,약국,남,50대,2016,6,416835.93963477167
2016-06-01,제주시,노형동,기타음료식품,남,20대,2016,6,254340.81941460143
2016-06-01,서귀포시,대륜동,기타음료식품,남,50대,2016,6,400364.9195492678
2016-06-01,제주시,노형동,약국,남,20대,2016,6,1190390.083059641
2016-06-01,제주시,이도2동,약국,여,50대,2016,6,1289450.465710134
2016-06-01,서귀포시,남원읍,기타음료식품,남,30대,2016,6,1665501.7935059078
2016-06-01,제주시,이도2동,약국,남,20대,2016,6,808534.8823627349
2016-06-01,서귀포시,성산읍,약국,남,40대,2016,6,644455.1582444084
2016-06-01,제주시,용담2동,약국,여,40대,2016,6,1227344.0900543951
2016-06-01,서귀포시,대륜동,약국,여,50대,2016,6,322392.77524696116
2016-06-01,서귀포시,대륜동,약국,남,40대,2016,6,579551.2656856244
2016-06-01,제주시,삼도2동,슈퍼마켓,남,20대,2016,6,423338.63202559034
2016-06-01,제주시,이도2동,스넥,여,20대,2016,6,4404303.13307508
2016-06-01,제주시,용담2동,약국,남,50대,2016,6,905050.818402396
2016-06-01,제주시,삼도2동,슈퍼마켓,남,30대,2016,6,940555.9746799554
2016-06-01,제주시,용담2동,약국,남,30대,2016,6,1319551.6961555772
2016-06-01,서귀포시,예래동,슈퍼마켓,남,20대,2016,6,299929.67827035295
2016-06-01,제주시,노형동,약국,여,20대,2016,6,2004329.3374428942
2016-06-01,제주시,삼도2동,약국,남,40대,2016,6,306516.5695427229
2016-06-01,서귀포시,성산읍,약국,여,40대,2016,6,590654.3985981948
2016-06-01,제주시,애월읍,기타음료식품,남,30대,2016,6,217828.18624393007
2016-06-01,서귀포시,남원읍,약국,남,40대,2016,6,218406.42789628854
2016-06-01,제주시,애월읍,약국,남,40대,2016,6,313019.35261281126
2016-06-01,서귀포시,성산읍,약국,남,20대,2016,6,241110.72940589592
2016-06-01,서귀포시,성산읍,의원,남,40대,2016,6,214383.0317926961
2016-06-01,서귀포시,대륜동,기타음료식품,여,50대,2016,6,302342.42920858256
2016-06-01,제주시,애월읍,기타음료식품,여,50대,2016,6,167476.9136217293
2016-06-01,서귀포시,남원읍,의원,남,30대,2016,6,95026.1697392898
2016-06-01,제주시,이도2동,약국,여,20대,2016,6,1744424.7203082708
2016-06-01,서귀포시,성산읍,약국,남,30대,2016,6,615233.4901729185
2016-06-01,제주시,용담2동,약국,여,30대,2016,6,1896290.9230883035
2016-06-01,제주시,용담2동,약국,여,20대,2016,6,1245840.41176366
2016-06-01,서귀포시,대륜동,약국,남,30대,2016,6,667437.9903458976
2016-06-01,서귀포시,대륜동,약국,여,20대,2016,6,351151.11237949424
2016-06-01,제주시,용담2동,약국,남,20대,2016,6,609002.3454065395
2016-06-01,서귀포시,성산읍,기타음료식품,남,20대,2016,6,724680.5318316214
2016-06-01,제주시,삼도2동,약국,여,40대,2016,6,279568.6252228174
2016-06-01,서귀포시,대륜동,기타음료식품,남,40대,2016,6,700562.7595916754
2016-06-01,서귀포시,대륜동,기타음료식품,여,40대,2016,6,490363.9064020462
2016-06-01,서귀포시,남원읍,의원,남,40대,2016,6,78484.48260000894
2016-06-01,서귀포시,예래동,기념품점,남,20대,2016,6,201428.86890465085
2016-06-01,서귀포시,대륜동,약국,여,30대,2016,6,683257.7330808213
2016-06-01,제주시,애월읍,약국,남,30대,2016,6,266318.75226416986
2016-06-01,제주시,애월읍,기타음료식품,여,20대,2016,6,244695.020589414
2016-06-01,서귀포시,대륜동,약국,남,20대,2016,6,246094.55205250706
2016-06-01,서귀포시,성산읍,약국,여,30대,2016,6,727699.5781131944
2016-06-01,서귀포시,남원읍,약국,여,30대,2016,6,211253.49960736133
2016-06-01,서귀포시,남원읍,약국,남,30대,2016,6,212227.81656193477
2016-06-01,서귀포시,대륜동,기타음료식품,남,30대,2016,6,677718.553577471
2016-06-01,제주시,삼도2동,약국,여,30대,2016,6,353525.8268303944
2016-06-01,제주시,삼도2동,의원,남,40대,2016,6,203124.43438333066
2016-06-01,서귀포시,대륜동,의원,여,30대,2016,6,188545.42841097474
2016-06-01,제주시,애월읍,약국,여,30대,2016,6,286651.31337926234
2016-06-01,서귀포시,대륜동,약국,여,40대,2016,6,486941.0024444
2016-06-01,서귀포시,성산읍,약국,여,20대,2016,6,438599.74982672563
2016-06-01,제주시,삼도2동,약국,여,20대,2016,6,209006.71551195302
2016-06-01,서귀포시,대륜동,기타음료식품,남,20대,2016,6,361313.8653111898
2016-06-01,서귀포시,대륜동,기타음료식품,여,30대,2016,6,580095.4286754034
2016-06-01,서귀포시,남원읍,기타음료식품,남,20대,2016,6,1105377.3571885442
2016-06-01,제주시,애월읍,약국,여,20대,2016,6,162471.89658401193
2016-06-01,서귀포시,남원읍,의원,여,30대,2016,6,89823.6550154687
2016-06-01,제주시,삼도2동,약국,남,20대,2016,6,129916.96131589699
2016-06-01,서귀포시,대륜동,기타음료식품,여,20대,2016,6,434815.5996875267
2016-06-01,제주시,애월읍,기타음료식품,남,20대,2016,6,184763.19117209926
2016-07-01,제주시,이도2동,기타음료식품,여,50대,2016,7,622921.0774660598
2016-07-01,제주시,노형동,스포츠레져용품,남,40대,2016,7,2814741.1387956836
2016-07-01,제주시,노형동,스포츠레져용품,남,50대,2016,7,2309689.7138118395
2016-07-01,서귀포시,대륜동,농축수산품,여,50대,2016,7,10826177.009364873
2016-07-01,제주시,연동,농축수산품,남,50대,2016,7,4461605.9677108675
2016-07-01,서귀포시,대륜동,농축수산품,남,50대,2016,7,12781803.569318464
2016-07-01,제주시,이도2동,스포츠레져용품,여,40대,2016,7,1287450.5722486763
2016-07-01,제주시,노형동,정장(여성),남,30대,2016,7,2294679.440033359
2016-07-01,제주시,삼도2동,의원,여,50대,2016,7,184285.05425188207
2016-07-01,서귀포시,대륜동,농축수산품,여,40대,2016,7,6485681.010233969
2016-07-01,제주시,노형동,정장(여성),남,20대,2016,7,1079706.3292314669
2016-07-01,제주시,연동,스포츠레져용품,남,40대,2016,7,12589159.624728652
2016-07-01,제주시,이도2동,스포츠레져용품,남,30대,2016,7,1971401.4945427403
